"","TR","SUBID","order","CONN_ID","stim_number","stim_name","artist","yearofrelease","liking","yearofbirth","familiarity","SSA","age_bin","TR_onset","second_onset","memory.evoking.","ID","PC_univ","HC_univ"
"203",1002,"MCHA",17,35,1,"Venus","Bananarama","1986",4,1954,3,32,"adulthood",961,456.475,"",31,231.49,229
"204",1002,"MCOR",17,31,9,"Asas","Fagner","1979",4,1964,4,15,"adolescence",961,456.475,"",35,226.31,206.91
"205",1002,"NLEN",17,24,14,"Nocturne in C Sharp minor","Chopin","",4,1942,3,NA,"",961,456.475,"",26,197.73,167.63
"206",1002,"OADE",17,29,2,"The Way We Were","Barbra Streisand","1974",4,1970,4,4,"childhood",961,456.475,"y",27,228.87,215.53
"207",1002,"RLIE",17,33,2,"Masterpiece","Atlantic Starr","1991",4,1960,4,31,"adulthood",961,456.475,"",33,220.9,183.23
"208",1002,"SCAE",17,15,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1965,1,NA,"",961,456.475,"",28,237.72,178.47
"209",1002,"TCIE",17,10,19,"Reminiscences","Steven Yi","",NA,1960,1,NA,"",961,456.475,"",29,214.95,168.97
"210",1002,"TSTA",17,23,22,"Simmer","Hubert Ho","",NA,1959,1,NA,"",961,456.475,"",30,238.43,193.29
"456",101,"190904GHER1",2,4,23,"Vertigo Temporum","Hubert Ho","",NA,1953,2,NA,"",61,28.975,"",1,204.83,189.63
"457",101,"220914GHER1",2,26,6,"Michelle","The Beatles","1965",0,1952,3,13,"adolescence",61,28.975,"",2,245,191.29
"458",101,"AEHR",2,20,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1960,4,4,"childhood",61,28.975,"",3,228,219.73
"459",101,"ASHA",2,18,18,"Hoquetus II","Johannes Kretz","",NA,1951,1,NA,"",61,28.975,"",4,209.84,164.43
"460",101,"BFOR",2,22,20,"Beyond the Horizon","Georg Hajdu","",NA,1944,1,NA,"",61,28.975,"",5,212.95,166.02
"461",101,"CWEI",2,7,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1941,2,NA,"",61,28.975,"",6,204.85,158.44
"462",101,"DFAI",2,12,13,"Reckoner","Radiohead","",NA,1953,1,NA,"",61,28.975,"",7,246.11,204.04
"463",101,"DMET",2,30,13,"Killer Queen","Queen","1974",4,1951,4,23,"adulthood",61,28.975,"y",8,211.36,187.25
"464",101,"DMUN",2,25,20,"Beyond the Horizon","Georg Hajdu","",3,1968,1,NA,"",61,28.975,"",9,210.95,180.48
"465",101,"EHER",2,16,5,"Comfortably Numb","Pink Floyd","1979",NA,1958,2,21,"adulthood",61,28.975,"",10,239.79,238.33
"466",101,"EKAS",2,28,13,"Reckoner","Radiohead","",3,1957,1,NA,"",61,28.975,"",11,211.31,194.49
"467",101,"ELAR",2,21,15,"Nessun Dorma","Bocelli","",NA,1959,1,NA,"",61,28.975,"",12,244.53,179.53
"468",101,"EROS",2,9,11,"Hurt","Johnny Cash","2002",NA,1961,4,41,"adulthood",61,28.975,"",13,213.66,188.35
"469",101,"ETAL",2,34,24,"Passionate Kisses","Lucinda Williams","1989",4,1956,4,33,"adulthood",61,28.975,"",34,216.49,212.14
"470",101,"FKEE",2,1,19,"Reminiscences","Steven Yi","",NA,1963,1,NA,"",61,28.975,"",14,226.24,188.76
"471",101,"GCAS",2,11,10,"John Wayne Gacy Jr.","Sufjan Stevens","2005",NA,1947,4,58,"",61,28.975,"",15,236.82,220.64
"472",101,"GSHA",2,19,22,"Simmer","Hubert Ho","",NA,1955,1,NA,"",61,28.975,"",16,222.5,175.59
"473",101,"JBAR",2,32,19,"The Wreck of Edmund Fitzgerald","Gordon Lightfoot","1976",0,1950,4,26,"adulthood",61,28.975,"",32,214.66,185.81
"474",101,"JDEN",2,27,4,"Landslide","Chase Eagleton & Sierra Eagleson","2018",4,1968,4,50,"",61,28.975,"",17,211.44,196.72
"475",101,"JKAY",2,13,4,"","","",NA,NA,NA,NA,"",61,28.975,"",18,232.57,201.63
"476",101,"JPRE",2,6,24,"Manual Labor","Hubert Ho","",1,1944,1,NA,"",61,28.975,"",19,208.35,167.69
"477",101,"JSCH",2,2,3,"Comfortably Numb","Pink Floyd","1979",NA,1951,1,NA,"",61,28.975,"",20,226.93,211.25
"478",101,"LDIR",2,5,11,"Hurt","Johnny Cash","",NA,1956,1,NA,"",61,28.975,"",21,219.72,178
"479",101,"LGEN",2,3,5,"The Highway Man","Loreena McKenna","1997",NA,1955,4,42,"adulthood",61,28.975,"",22,216.16,148.68
"480",101,"LJAC",2,17,11,"Hurt","Johnny Cash","",NA,1952,1,NA,"",61,28.975,"",23,245.86,193.72
"481",101,"LOLE",2,14,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1946,4,18,"adolescence",61,28.975,"",24,234.07,189.28
"482",101,"MBLO",2,8,20,"Beyond the Horizon","Georg Hajdu","",NA,1953,1,NA,"",61,28.975,"",25,230.54,206.83
"483",101,"MCHA",2,35,3,"More than a Feeling","Boston","1976",4,1954,4,22,"adulthood",61,28.975,"",31,225.29,225.22
"484",101,"MCOR",2,31,11,"Rachmoninoff Concerto","","",4,1964,4,NA,"",61,28.975,"",35,226.52,204.51
"485",101,"NLEN",2,24,18,"Hoquetus II","Johannes Kretz","",2,1942,1,NA,"",61,28.975,"",26,194.66,162.11
"486",101,"OADE",2,29,4,"Heart of Glass","Blondie","1978",4,1970,4,8,"childhood",61,28.975,"y",27,227.96,214.48
"487",101,"RLIE",2,33,13,"Maggie May","Rod Stewart","1971",3,1960,4,11,"childhood",61,28.975,"",33,221.44,185.45
"488",101,"SCAE",2,15,20,"Beyond the Horizon","Georg Hajdu","",NA,1965,1,NA,"",61,28.975,"",28,239.89,180.85
"489",101,"TCIE",2,10,23,"Vertigo Temporum","Hubert Ho","",NA,1960,1,NA,"",61,28.975,"",29,213.69,168.3
"490",101,"TSTA",2,23,15,"Nessun Dorma","Bocelli","",NA,1959,4,NA,"",61,28.975,"",30,240.14,192
"841",102,"190904GHER1",2,4,23,"Vertigo Temporum","Hubert Ho","",NA,1953,2,NA,"",61,28.975,"",1,204.05,189.98
"842",102,"220914GHER1",2,26,6,"Michelle","The Beatles","1965",0,1952,3,13,"adolescence",61,28.975,"",2,245.01,189.47
"843",102,"AEHR",2,20,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1960,4,4,"childhood",61,28.975,"",3,227.46,215.99
"844",102,"ASHA",2,18,18,"Hoquetus II","Johannes Kretz","",NA,1951,1,NA,"",61,28.975,"",4,210.21,163.63
"845",102,"BFOR",2,22,20,"Beyond the Horizon","Georg Hajdu","",NA,1944,1,NA,"",61,28.975,"",5,213.24,165.36
"846",102,"CWEI",2,7,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1941,2,NA,"",61,28.975,"",6,205.09,160.86
"847",102,"DFAI",2,12,13,"Reckoner","Radiohead","",NA,1953,1,NA,"",61,28.975,"",7,246.16,202.18
"848",102,"DMET",2,30,13,"Killer Queen","Queen","1974",4,1951,4,23,"adulthood",61,28.975,"y",8,211.17,188.98
"849",102,"DMUN",2,25,20,"Beyond the Horizon","Georg Hajdu","",3,1968,1,NA,"",61,28.975,"",9,210.77,176.25
"850",102,"EHER",2,16,5,"Comfortably Numb","Pink Floyd","1979",NA,1958,2,21,"adulthood",61,28.975,"",10,239.98,243.08
"851",102,"EKAS",2,28,13,"Reckoner","Radiohead","",3,1957,1,NA,"",61,28.975,"",11,210.8,195.42
"852",102,"ELAR",2,21,15,"Nessun Dorma","Bocelli","",NA,1959,1,NA,"",61,28.975,"",12,244.4,180.34
"853",102,"EROS",2,9,11,"Hurt","Johnny Cash","2002",NA,1961,4,41,"adulthood",61,28.975,"",13,213.98,188.01
"854",102,"ETAL",2,34,24,"Passionate Kisses","Lucinda Williams","1989",4,1956,4,33,"adulthood",61,28.975,"",34,216.71,212.26
"855",102,"FKEE",2,1,19,"Reminiscences","Steven Yi","",NA,1963,1,NA,"",61,28.975,"",14,226.95,191.67
"856",102,"GCAS",2,11,10,"John Wayne Gacy Jr.","Sufjan Stevens","2005",NA,1947,4,58,"",61,28.975,"",15,236.97,222.43
"857",102,"GSHA",2,19,22,"Simmer","Hubert Ho","",NA,1955,1,NA,"",61,28.975,"",16,221.88,177.89
"858",102,"JBAR",2,32,19,"The Wreck of Edmund Fitzgerald","Gordon Lightfoot","1976",0,1950,4,26,"adulthood",61,28.975,"",32,214.17,188.75
"859",102,"JDEN",2,27,4,"Landslide","Chase Eagleton & Sierra Eagleson","2018",4,1968,4,50,"",61,28.975,"",17,212.37,196.66
"860",102,"JKAY",2,13,4,"","","",NA,NA,NA,NA,"",61,28.975,"",18,231.99,201.42
"861",102,"JPRE",2,6,24,"Manual Labor","Hubert Ho","",1,1944,1,NA,"",61,28.975,"",19,207.89,167.34
"862",102,"JSCH",2,2,3,"Comfortably Numb","Pink Floyd","1979",NA,1951,1,NA,"",61,28.975,"",20,225.92,208.99
"863",102,"LDIR",2,5,11,"Hurt","Johnny Cash","",NA,1956,1,NA,"",61,28.975,"",21,219.96,179.12
"864",102,"LGEN",2,3,5,"The Highway Man","Loreena McKenna","1997",NA,1955,4,42,"adulthood",61,28.975,"",22,216.57,148.22
"865",102,"LJAC",2,17,11,"Hurt","Johnny Cash","",NA,1952,1,NA,"",61,28.975,"",23,246.23,192.67
"866",102,"LOLE",2,14,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1946,4,18,"adolescence",61,28.975,"",24,234.1,196.65
"867",102,"MBLO",2,8,20,"Beyond the Horizon","Georg Hajdu","",NA,1953,1,NA,"",61,28.975,"",25,230.88,207.31
"868",102,"MCHA",2,35,3,"More than a Feeling","Boston","1976",4,1954,4,22,"adulthood",61,28.975,"",31,225.14,228.52
"869",102,"MCOR",2,31,11,"Rachmoninoff Concerto","","",4,1964,4,NA,"",61,28.975,"",35,226.82,205.43
"870",102,"NLEN",2,24,18,"Hoquetus II","Johannes Kretz","",2,1942,1,NA,"",61,28.975,"",26,194.87,164.33
"871",102,"OADE",2,29,4,"Heart of Glass","Blondie","1978",4,1970,4,8,"childhood",61,28.975,"y",27,228.65,215.06
"872",102,"RLIE",2,33,13,"Maggie May","Rod Stewart","1971",3,1960,4,11,"childhood",61,28.975,"",33,221.36,188.23
"873",102,"SCAE",2,15,20,"Beyond the Horizon","Georg Hajdu","",NA,1965,1,NA,"",61,28.975,"",28,239.63,178.63
"874",102,"TCIE",2,10,23,"Vertigo Temporum","Hubert Ho","",NA,1960,1,NA,"",61,28.975,"",29,212.69,164.58
"875",102,"TSTA",2,23,15,"Nessun Dorma","Bocelli","",NA,1959,4,NA,"",61,28.975,"",30,240.35,193.64
"911",1021,"190904GHER1",18,4,13,"Reckoner","Radiohead","",NA,1953,1,NA,"",1021,484.975,"",1,204.22,188.91
"912",1021,"220914GHER1",18,26,4,"Stay","David Bowie","1976",3,1952,3,24,"adulthood",1021,484.975,"",2,247.43,191.52
"913",1021,"AEHR",18,20,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1960,1,NA,"",1021,484.975,"",3,228.29,220.7
"914",1021,"ASHA",18,18,15,"Nessun Dorma","Bocelli","",NA,1951,2,NA,"",1021,484.975,"",4,210.77,165.57
"915",1021,"BFOR",18,22,14,"Nocturne in C Sharp minor","Chopin","",NA,1944,1,NA,"",1021,484.975,"",5,212.79,168.18
"916",1021,"CWEI",18,7,19,"Reminiscences","Steven Yi","",NA,1941,3,NA,"",1021,484.975,"",6,208.85,162.97
"917",1021,"DFAI",18,12,22,"Simmer","Hubert Ho","",NA,1953,1,NA,"",1021,484.975,"",7,247.69,200.93
"918",1021,"DMET",18,30,9,"Heartbreak Hotel","Elvis Presley","1956",2,1951,4,5,"childhood",1021,484.975,"n",8,211.75,185.71
"919",1021,"DMUN",18,25,13,"Reckoner","Radiohead","",2,1968,2,NA,"",1021,484.975,"",9,212,180.27
"920",1021,"EHER",18,16,15,"Nessun Dorma","Bocelli","",NA,1958,4,NA,"",1021,484.975,"",10,241.3,241.19
"921",1021,"EKAS",18,28,14,"Nocturne in C Sharp minor","Chopin","",3,1957,1,NA,"",1021,484.975,"",11,208.53,192.55
"922",1021,"ELAR",18,21,3,"Steam Powered Aereo Plane","John Hartford","1971",NA,1959,4,12,"childhood",1021,484.975,"",12,245.29,180.48
"923",1021,"EROS",18,9,20,"Beyond the Horizon","Georg Hajdu","",NA,1961,1,NA,"",1021,484.975,"",13,212.33,185.61
"924",1021,"ETAL",18,34,2,"Snowbird","Anne Murray","1970",2,1956,4,14,"adolescence",1021,484.975,"",34,217.39,213.07
"925",1021,"FKEE",18,1,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1963,2,NA,"",1021,484.975,"",14,227.72,191.22
"926",1021,"GCAS",18,11,19,"Reminiscences","Steven Yi","",NA,1947,3,NA,"",1021,484.975,"",15,238.56,224.78
"927",1021,"GSHA",18,19,18,"Hoquetus II","Johannes Kretz","",NA,1955,1,NA,"",1021,484.975,"",16,222.41,175.94
"928",1021,"JBAR",18,32,4,"Dreams","Fleetwood Mac","1977",4,1950,4,27,"adulthood",1021,484.975,"",32,209.82,184.72
"929",1021,"JDEN",18,27,19,"Reminiscences","Steven Yi","",0,1968,1,NA,"",1021,484.975,"",17,215.93,201.35
"930",1021,"JKAY",18,13,14,"Nocturne in C Sharp minor","Chopin","",NA,1950,3,NA,"",1021,484.975,"",18,229.55,197.31
"931",1021,"JPRE",18,6,14,"Nocturne in C Sharp minor","Chopin","",3,1944,3,NA,"",1021,484.975,"",19,208.18,165.86
"932",1021,"JSCH",18,2,13,"Reckoner","Radiohead","",NA,1951,1,NA,"",1021,484.975,"",20,226.39,210.63
"933",1021,"LDIR",18,5,6,"I'll Work for Your Love","Bruce Springsteen","2007",NA,1956,4,51,"",1021,484.975,"",21,220.37,179.11
"934",1021,"LGEN",18,3,14,"Nocturne in C Sharp minor","Chopin","",NA,1955,4,NA,"",1021,484.975,"",22,214.35,147.11
"935",1021,"LJAC",18,17,4,"Heat Wave","Martha Reeves & the Vandellas","1963",NA,1952,4,11,"childhood",1021,484.975,"",23,245.7,192.66
"936",1021,"LOLE",18,14,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1946,2,NA,"",1021,484.975,"",24,234.68,192.09
"937",1021,"MBLO",18,8,1,"Enormous Tots","Carla Bley","1974",NA,1953,4,21,"adulthood",1021,484.975,"",25,230.61,207.63
"938",1021,"MCHA",18,35,19,"The Loco-Motion","Kylie Minogue","1987",3,1954,4,33,"adulthood",1021,484.975,"",31,230.29,228.94
"939",1021,"MCOR",18,31,21,"Delicado","Waldir Azevado","1952",3,1964,4,-12,"",1021,484.975,"",35,225.98,205.96
"940",1021,"NLEN",18,24,1,"Imagination","June Christy","1957",4,1942,4,15,"adolescence",1021,484.975,"",26,198.64,166.78
"941",1021,"OADE",18,29,6,"Love Will Keep Us Together","Captain & Tennille","1975",4,1970,4,5,"childhood",1021,484.975,"y",27,229.05,215.04
"942",1021,"RLIE",18,33,22,"Trash","New York Dolls","1973",3,1960,4,13,"adolescence",1021,484.975,"",33,219.63,183.63
"943",1021,"SCAE",18,15,9,"Cavatina Op. 130","Beethoven","",NA,1965,1,NA,"",1021,484.975,"",28,239.17,180.88
"944",1021,"TCIE",18,10,14,"Nocturne in C Sharp minor","Chopin","",NA,1960,3,NA,"",1021,484.975,"",29,213.77,167.79
"945",1021,"TSTA",18,23,14,"Nocturne in C Sharp minor","Chopin","",NA,1959,2,NA,"",1021,484.975,"",30,236.6,189.7
"946",1022,"190904GHER1",18,4,13,"Reckoner","Radiohead","",NA,1953,1,NA,"",1021,484.975,"",1,204.41,186.08
"947",1022,"220914GHER1",18,26,4,"Stay","David Bowie","1976",3,1952,3,24,"adulthood",1021,484.975,"",2,247.32,188.66
"948",1022,"AEHR",18,20,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1960,1,NA,"",1021,484.975,"",3,228.07,217.85
"949",1022,"ASHA",18,18,15,"Nessun Dorma","Bocelli","",NA,1951,2,NA,"",1021,484.975,"",4,210.54,164.72
"950",1022,"BFOR",18,22,14,"Nocturne in C Sharp minor","Chopin","",NA,1944,1,NA,"",1021,484.975,"",5,212.77,165.95
"951",1022,"CWEI",18,7,19,"Reminiscences","Steven Yi","",NA,1941,3,NA,"",1021,484.975,"",6,208.06,161.95
"952",1022,"DFAI",18,12,22,"Simmer","Hubert Ho","",NA,1953,1,NA,"",1021,484.975,"",7,247.55,203.19
"953",1022,"DMET",18,30,9,"Heartbreak Hotel","Elvis Presley","1956",2,1951,4,5,"childhood",1021,484.975,"n",8,212.03,191.65
"954",1022,"DMUN",18,25,13,"Reckoner","Radiohead","",2,1968,2,NA,"",1021,484.975,"",9,211.9,176.29
"955",1022,"EHER",18,16,15,"Nessun Dorma","Bocelli","",NA,1958,4,NA,"",1021,484.975,"",10,241.56,244.03
"956",1022,"EKAS",18,28,14,"Nocturne in C Sharp minor","Chopin","",3,1957,1,NA,"",1021,484.975,"",11,208.94,194.05
"957",1022,"ELAR",18,21,3,"Steam Powered Aereo Plane","John Hartford","1971",NA,1959,4,12,"childhood",1021,484.975,"",12,246.57,182.78
"958",1022,"EROS",18,9,20,"Beyond the Horizon","Georg Hajdu","",NA,1961,1,NA,"",1021,484.975,"",13,212.88,187.63
"959",1022,"ETAL",18,34,2,"Snowbird","Anne Murray","1970",2,1956,4,14,"adolescence",1021,484.975,"",34,216.59,212.08
"960",1022,"FKEE",18,1,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1963,2,NA,"",1021,484.975,"",14,226.74,190.23
"961",1022,"GCAS",18,11,19,"Reminiscences","Steven Yi","",NA,1947,3,NA,"",1021,484.975,"",15,238.6,222.37
"962",1022,"GSHA",18,19,18,"Hoquetus II","Johannes Kretz","",NA,1955,1,NA,"",1021,484.975,"",16,222.83,175.06
"963",1022,"JBAR",18,32,4,"Dreams","Fleetwood Mac","1977",4,1950,4,27,"adulthood",1021,484.975,"",32,210.17,185.02
"964",1022,"JDEN",18,27,19,"Reminiscences","Steven Yi","",0,1968,1,NA,"",1021,484.975,"",17,216.73,198.9
"965",1022,"JKAY",18,13,14,"Nocturne in C Sharp minor","Chopin","",NA,1950,3,NA,"",1021,484.975,"",18,230.31,195.51
"966",1022,"JPRE",18,6,14,"Nocturne in C Sharp minor","Chopin","",3,1944,3,NA,"",1021,484.975,"",19,208.43,168.24
"967",1022,"JSCH",18,2,13,"Reckoner","Radiohead","",NA,1951,1,NA,"",1021,484.975,"",20,224.94,207.06
"968",1022,"LDIR",18,5,6,"I'll Work for Your Love","Bruce Springsteen","2007",NA,1956,4,51,"",1021,484.975,"",21,220.25,178.27
"969",1022,"LGEN",18,3,14,"Nocturne in C Sharp minor","Chopin","",NA,1955,4,NA,"",1021,484.975,"",22,213.11,147.12
"970",1022,"LJAC",18,17,4,"Heat Wave","Martha Reeves & the Vandellas","1963",NA,1952,4,11,"childhood",1021,484.975,"",23,245.49,192.66
"971",1022,"LOLE",18,14,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1946,2,NA,"",1021,484.975,"",24,234.26,192.78
"972",1022,"MBLO",18,8,1,"Enormous Tots","Carla Bley","1974",NA,1953,4,21,"adulthood",1021,484.975,"",25,230.37,207.53
"973",1022,"MCHA",18,35,19,"The Loco-Motion","Kylie Minogue","1987",3,1954,4,33,"adulthood",1021,484.975,"",31,228.6,225.58
"974",1022,"MCOR",18,31,21,"Delicado","Waldir Azevado","1952",3,1964,4,-12,"",1021,484.975,"",35,226.19,204.89
"975",1022,"NLEN",18,24,1,"Imagination","June Christy","1957",4,1942,4,15,"adolescence",1021,484.975,"",26,197.48,165.37
"976",1022,"OADE",18,29,6,"Love Will Keep Us Together","Captain & Tennille","1975",4,1970,4,5,"childhood",1021,484.975,"y",27,229.33,215.71
"977",1022,"RLIE",18,33,22,"Trash","New York Dolls","1973",3,1960,4,13,"adolescence",1021,484.975,"",33,220.08,181.57
"978",1022,"SCAE",18,15,9,"Cavatina Op. 130","Beethoven","",NA,1965,1,NA,"",1021,484.975,"",28,237.17,176.63
"979",1022,"TCIE",18,10,14,"Nocturne in C Sharp minor","Chopin","",NA,1960,3,NA,"",1021,484.975,"",29,214.14,166.87
"980",1022,"TSTA",18,23,14,"Nocturne in C Sharp minor","Chopin","",NA,1959,2,NA,"",1021,484.975,"",30,236.71,184.31
"981",1023,"190904GHER1",18,4,13,"Reckoner","Radiohead","",NA,1953,1,NA,"",1021,484.975,"",1,204.07,185.98
"982",1023,"220914GHER1",18,26,4,"Stay","David Bowie","1976",3,1952,3,24,"adulthood",1021,484.975,"",2,246.31,191.93
"983",1023,"AEHR",18,20,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1960,1,NA,"",1021,484.975,"",3,227.91,215.96
"984",1023,"ASHA",18,18,15,"Nessun Dorma","Bocelli","",NA,1951,2,NA,"",1021,484.975,"",4,210.97,164.49
"985",1023,"BFOR",18,22,14,"Nocturne in C Sharp minor","Chopin","",NA,1944,1,NA,"",1021,484.975,"",5,213.05,166.37
"986",1023,"CWEI",18,7,19,"Reminiscences","Steven Yi","",NA,1941,3,NA,"",1021,484.975,"",6,208.26,161.41
"987",1023,"DFAI",18,12,22,"Simmer","Hubert Ho","",NA,1953,1,NA,"",1021,484.975,"",7,248.09,201.42
"988",1023,"DMET",18,30,9,"Heartbreak Hotel","Elvis Presley","1956",2,1951,4,5,"childhood",1021,484.975,"n",8,212.03,188.46
"989",1023,"DMUN",18,25,13,"Reckoner","Radiohead","",2,1968,2,NA,"",1021,484.975,"",9,211.81,179.26
"990",1023,"EHER",18,16,15,"Nessun Dorma","Bocelli","",NA,1958,4,NA,"",1021,484.975,"",10,240.89,239.65
"991",1023,"EKAS",18,28,14,"Nocturne in C Sharp minor","Chopin","",3,1957,1,NA,"",1021,484.975,"",11,208.17,192.24
"992",1023,"ELAR",18,21,3,"Steam Powered Aereo Plane","John Hartford","1971",NA,1959,4,12,"childhood",1021,484.975,"",12,245.93,181.05
"993",1023,"EROS",18,9,20,"Beyond the Horizon","Georg Hajdu","",NA,1961,1,NA,"",1021,484.975,"",13,212.82,184.56
"994",1023,"ETAL",18,34,2,"Snowbird","Anne Murray","1970",2,1956,4,14,"adolescence",1021,484.975,"",34,217.22,214.06
"995",1023,"FKEE",18,1,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1963,2,NA,"",1021,484.975,"",14,226.07,188.93
"996",1023,"GCAS",18,11,19,"Reminiscences","Steven Yi","",NA,1947,3,NA,"",1021,484.975,"",15,237.83,218.46
"997",1023,"GSHA",18,19,18,"Hoquetus II","Johannes Kretz","",NA,1955,1,NA,"",1021,484.975,"",16,221.59,174.69
"998",1023,"JBAR",18,32,4,"Dreams","Fleetwood Mac","1977",4,1950,4,27,"adulthood",1021,484.975,"",32,210.42,184.52
"999",1023,"JDEN",18,27,19,"Reminiscences","Steven Yi","",0,1968,1,NA,"",1021,484.975,"",17,216.69,201.02
"1000",1023,"JKAY",18,13,14,"Nocturne in C Sharp minor","Chopin","",NA,1950,3,NA,"",1021,484.975,"",18,228.99,196
"1001",1023,"JPRE",18,6,14,"Nocturne in C Sharp minor","Chopin","",3,1944,3,NA,"",1021,484.975,"",19,207.58,168.87
"1002",1023,"JSCH",18,2,13,"Reckoner","Radiohead","",NA,1951,1,NA,"",1021,484.975,"",20,224.94,209.99
"1003",1023,"LDIR",18,5,6,"I'll Work for Your Love","Bruce Springsteen","2007",NA,1956,4,51,"",1021,484.975,"",21,219.5,177.57
"1004",1023,"LGEN",18,3,14,"Nocturne in C Sharp minor","Chopin","",NA,1955,4,NA,"",1021,484.975,"",22,213.53,148.15
"1005",1023,"LJAC",18,17,4,"Heat Wave","Martha Reeves & the Vandellas","1963",NA,1952,4,11,"childhood",1021,484.975,"",23,245.94,191.31
"1006",1023,"LOLE",18,14,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1946,2,NA,"",1021,484.975,"",24,233.28,193.23
"1007",1023,"MBLO",18,8,1,"Enormous Tots","Carla Bley","1974",NA,1953,4,21,"adulthood",1021,484.975,"",25,229.41,208.44
"1008",1023,"MCHA",18,35,19,"The Loco-Motion","Kylie Minogue","1987",3,1954,4,33,"adulthood",1021,484.975,"",31,228.32,226.78
"1009",1023,"MCOR",18,31,21,"Delicado","Waldir Azevado","1952",3,1964,4,-12,"",1021,484.975,"",35,225.89,205.59
"1010",1023,"NLEN",18,24,1,"Imagination","June Christy","1957",4,1942,4,15,"adolescence",1021,484.975,"",26,197.04,163.86
"1011",1023,"OADE",18,29,6,"Love Will Keep Us Together","Captain & Tennille","1975",4,1970,4,5,"childhood",1021,484.975,"y",27,229.23,214.5
"1012",1023,"RLIE",18,33,22,"Trash","New York Dolls","1973",3,1960,4,13,"adolescence",1021,484.975,"",33,220.35,186.57
"1013",1023,"SCAE",18,15,9,"Cavatina Op. 130","Beethoven","",NA,1965,1,NA,"",1021,484.975,"",28,238.14,179.1
"1014",1023,"TCIE",18,10,14,"Nocturne in C Sharp minor","Chopin","",NA,1960,3,NA,"",1021,484.975,"",29,214.44,167.91
"1015",1023,"TSTA",18,23,14,"Nocturne in C Sharp minor","Chopin","",NA,1959,2,NA,"",1021,484.975,"",30,238.23,190.17
"1016",1024,"190904GHER1",18,4,13,"Reckoner","Radiohead","",NA,1953,1,NA,"",1021,484.975,"",1,203.35,184.08
"1017",1024,"220914GHER1",18,26,4,"Stay","David Bowie","1976",3,1952,3,24,"adulthood",1021,484.975,"",2,245.56,188.12
"1018",1024,"AEHR",18,20,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1960,1,NA,"",1021,484.975,"",3,228.4,220.59
"1019",1024,"ASHA",18,18,15,"Nessun Dorma","Bocelli","",NA,1951,2,NA,"",1021,484.975,"",4,209.91,162.64
"1020",1024,"BFOR",18,22,14,"Nocturne in C Sharp minor","Chopin","",NA,1944,1,NA,"",1021,484.975,"",5,212.53,166.67
"1021",1024,"CWEI",18,7,19,"Reminiscences","Steven Yi","",NA,1941,3,NA,"",1021,484.975,"",6,208.24,162.46
"1022",1024,"DFAI",18,12,22,"Simmer","Hubert Ho","",NA,1953,1,NA,"",1021,484.975,"",7,248.05,201.75
"1023",1024,"DMET",18,30,9,"Heartbreak Hotel","Elvis Presley","1956",2,1951,4,5,"childhood",1021,484.975,"n",8,211.46,191.02
"1024",1024,"DMUN",18,25,13,"Reckoner","Radiohead","",2,1968,2,NA,"",1021,484.975,"",9,211.87,178.83
"1025",1024,"EHER",18,16,15,"Nessun Dorma","Bocelli","",NA,1958,4,NA,"",1021,484.975,"",10,240.37,242.9
"1026",1024,"EKAS",18,28,14,"Nocturne in C Sharp minor","Chopin","",3,1957,1,NA,"",1021,484.975,"",11,208.24,194.13
"1027",1024,"ELAR",18,21,3,"Steam Powered Aereo Plane","John Hartford","1971",NA,1959,4,12,"childhood",1021,484.975,"",12,246.45,184.12
"1028",1024,"EROS",18,9,20,"Beyond the Horizon","Georg Hajdu","",NA,1961,1,NA,"",1021,484.975,"",13,212.64,186.57
"1029",1024,"ETAL",18,34,2,"Snowbird","Anne Murray","1970",2,1956,4,14,"adolescence",1021,484.975,"",34,217.16,212.31
"1030",1024,"FKEE",18,1,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1963,2,NA,"",1021,484.975,"",14,226.42,192.21
"1031",1024,"GCAS",18,11,19,"Reminiscences","Steven Yi","",NA,1947,3,NA,"",1021,484.975,"",15,237.82,220.94
"1032",1024,"GSHA",18,19,18,"Hoquetus II","Johannes Kretz","",NA,1955,1,NA,"",1021,484.975,"",16,222.03,175.62
