"","TR","SUBID","order","CONN_ID","stim_number","stim_name","artist","yearofrelease","liking","yearofbirth","familiarity","SSA","age_bin","TR_onset","second_onset","memory.evoking.","ID","PC_univ","HC_univ"
"27869",510,"TSTA",9,23,9,"Cavatina Op. 130","Beethoven","",NA,1959,2,NA,"",481,228.475,"",30,238.02,191.56
"27870",511,"190904GHER1",9,4,9,"Cavatina Op. 130","Beethoven","",NA,1953,2,NA,"",481,228.475,"",1,204.24,186.38
"27871",511,"220914GHER1",9,26,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",1,1952,2,NA,"",481,228.475,"",2,245.77,188.62
"27872",511,"AEHR",9,20,6,"You Can Call Me Al","Paul Simon","1986",NA,1960,4,26,"adulthood",481,228.475,"",3,226.11,210.08
"27873",511,"ASHA",9,18,11,"Hurt","Johnny Cash","",NA,1951,2,NA,"",481,228.475,"",4,209.88,164.03
"27874",511,"BFOR",9,22,6,"Y.M.C.A.","Village People","1978",NA,1944,4,34,"adulthood",481,228.475,"",5,213.31,166.06
"27875",511,"CWEI",9,7,23,"Vertigo Temporum","Hubert Ho","",NA,1941,1,NA,"",481,228.475,"",6,208.3,163.08
"27876",511,"DFAI",9,12,4,"Running Up That Hill","Kate Bush","1985",NA,1953,4,32,"adulthood",481,228.475,"",7,248.49,204.87
"27877",511,"DMET",9,30,2,"The Muffin Man","Super Simple Songs","",2,1951,4,NA,"",481,228.475,"y",8,210.15,188.26
"27878",511,"DMUN",9,25,23,"Vertigo Temporum","Hubert Ho","",3,1968,1,NA,"",481,228.475,"",9,211.2,177.19
"27879",511,"EHER",9,16,9,"Cavatina Op. 130","Beethoven","",NA,1958,1,NA,"",481,228.475,"",10,239.57,236.34
"27880",511,"EKAS",9,28,19,"Reminiscences","Steven Yi","",2,1957,1,NA,"",481,228.475,"",11,208.83,195.35
"27881",511,"ELAR",9,21,13,"Reckoner","Radiohead","",NA,1959,2,NA,"",481,228.475,"",12,241.43,179.91
"27882",511,"EROS",9,9,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1961,1,NA,"",481,228.475,"",13,212,185.41
"27883",511,"FKEE",9,1,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1963,4,1,"childhood",481,228.475,"",14,225.26,187.49
"27884",511,"GCAS",9,11,4,"No Weapon","Fred Hammond & Radical for Christ","1996",NA,1947,4,49,"",481,228.475,"",15,238.18,220.1
"27885",511,"GSHA",9,19,11,"Hurt","Johnny Cash","",NA,1955,2,NA,"",481,228.475,"",16,223.82,176.78
"27886",511,"JDEN",9,27,18,"Hoquetus II","Johannes Kretz","",3,1968,2,NA,"",481,228.475,"",17,214.63,200.27
"27887",511,"JKAY",9,13,5,"","","",NA,NA,NA,NA,"",481,228.475,"",18,230,200.11
"27888",511,"JPRE",9,6,4,"","","Enigma Variations",3,1944,3,NA,"",481,228.475,"",19,207.38,169.46
"27889",511,"JSCH",9,2,6,"Hotel California","The Eagles","1976",NA,1951,1,NA,"",481,228.475,"",20,228.52,212.29
"27890",511,"LDIR",9,5,20,"Beyond the Horizon","Georg Hajdu","",NA,1956,1,NA,"",481,228.475,"",21,219.33,177.82
"27891",511,"LGEN",9,3,15,"Nessun Dorma","Bocelli","",NA,1955,2,NA,"",481,228.475,"",22,216,148.44
"27892",511,"LJAC",9,17,14,"Nocturne in C Sharp minor","Chopin","",NA,1952,2,NA,"",481,228.475,"",23,245.85,192.69
"27893",511,"LOLE",9,14,5,"Suzanne","Judy Collins","1966",NA,1946,4,20,"",481,228.475,"",24,233.54,190.94
"27894",511,"MBLO",9,8,2,"Small Circle of Friends","Phil Ochs","1967",NA,1953,4,14,"adolescence",481,228.475,"",25,231.71,206.46
"27895",511,"MCOR",9,31,10,"Goldberg Variations","","",4,1964,4,NA,"",481,228.475,"",35,226.23,205.93
"27896",511,"NLEN",9,24,12,"The Sound of Silence","Simon & Garfunkel","1964",4,1942,4,22,"adulthood",481,228.475,"",26,197.53,168.44
"27897",511,"OADE",9,29,16,"Superstition","Stevie Wonder","1972",4,1970,4,2,"childhood",481,228.475,"y",27,228.35,215.76
"27898",511,"SCAE",9,15,22,"Simmer","Hubert Ho","",NA,1965,1,NA,"",481,228.475,"",28,241.75,180.91
"27899",511,"TCIE",9,10,11,"Hurt","Johnny Cash","2003",NA,1960,4,43,"adulthood",481,228.475,"",29,213.42,168.18
"27900",511,"TSTA",9,23,9,"Cavatina Op. 130","Beethoven","",NA,1959,2,NA,"",481,228.475,"",30,237.24,191.59
"27901",512,"190904GHER1",9,4,9,"Cavatina Op. 130","Beethoven","",NA,1953,2,NA,"",481,228.475,"",1,203.33,186.1
"27902",512,"220914GHER1",9,26,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",1,1952,2,NA,"",481,228.475,"",2,245.89,188.75
"27903",512,"AEHR",9,20,6,"You Can Call Me Al","Paul Simon","1986",NA,1960,4,26,"adulthood",481,228.475,"",3,226.34,212.53
"27904",512,"ASHA",9,18,11,"Hurt","Johnny Cash","",NA,1951,2,NA,"",481,228.475,"",4,209.8,164.69
"27905",512,"BFOR",9,22,6,"Y.M.C.A.","Village People","1978",NA,1944,4,34,"adulthood",481,228.475,"",5,213.05,165.02
"27906",512,"CWEI",9,7,23,"Vertigo Temporum","Hubert Ho","",NA,1941,1,NA,"",481,228.475,"",6,207.88,162.01
"27907",512,"DFAI",9,12,4,"Running Up That Hill","Kate Bush","1985",NA,1953,4,32,"adulthood",481,228.475,"",7,249.44,203.38
"27908",512,"DMET",9,30,2,"The Muffin Man","Super Simple Songs","",2,1951,4,NA,"",481,228.475,"y",8,211.36,188.49
"27909",512,"DMUN",9,25,23,"Vertigo Temporum","Hubert Ho","",3,1968,1,NA,"",481,228.475,"",9,211.24,177.99
"27910",512,"EHER",9,16,9,"Cavatina Op. 130","Beethoven","",NA,1958,1,NA,"",481,228.475,"",10,239.59,239.41
"27911",512,"EKAS",9,28,19,"Reminiscences","Steven Yi","",2,1957,1,NA,"",481,228.475,"",11,208.57,192.37
"27912",512,"ELAR",9,21,13,"Reckoner","Radiohead","",NA,1959,2,NA,"",481,228.475,"",12,241.43,180.61
"27913",512,"EROS",9,9,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1961,1,NA,"",481,228.475,"",13,212.04,189.17
"27914",512,"FKEE",9,1,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1963,4,1,"childhood",481,228.475,"",14,226.68,192.57
"27915",512,"GCAS",9,11,4,"No Weapon","Fred Hammond & Radical for Christ","1996",NA,1947,4,49,"",481,228.475,"",15,238.44,224.9
"27916",512,"GSHA",9,19,11,"Hurt","Johnny Cash","",NA,1955,2,NA,"",481,228.475,"",16,222.88,176.09
"27917",512,"JDEN",9,27,18,"Hoquetus II","Johannes Kretz","",3,1968,2,NA,"",481,228.475,"",17,215.67,198.56
"27918",512,"JKAY",9,13,5,"","","",NA,NA,NA,NA,"",481,228.475,"",18,231.26,200.17
"27919",512,"JPRE",9,6,4,"","","Enigma Variations",3,1944,3,NA,"",481,228.475,"",19,207.7,170
"27920",512,"JSCH",9,2,6,"Hotel California","The Eagles","1976",NA,1951,1,NA,"",481,228.475,"",20,227.66,212.34
"27921",512,"LDIR",9,5,20,"Beyond the Horizon","Georg Hajdu","",NA,1956,1,NA,"",481,228.475,"",21,219.09,179.49
"27922",512,"LGEN",9,3,15,"Nessun Dorma","Bocelli","",NA,1955,2,NA,"",481,228.475,"",22,216.51,150.52
"27923",512,"LJAC",9,17,14,"Nocturne in C Sharp minor","Chopin","",NA,1952,2,NA,"",481,228.475,"",23,245.88,191.31
"27924",512,"LOLE",9,14,5,"Suzanne","Judy Collins","1966",NA,1946,4,20,"",481,228.475,"",24,233.64,193.55
"27925",512,"MBLO",9,8,2,"Small Circle of Friends","Phil Ochs","1967",NA,1953,4,14,"adolescence",481,228.475,"",25,231.74,205.27
"27926",512,"MCOR",9,31,10,"Goldberg Variations","","",4,1964,4,NA,"",481,228.475,"",35,226.09,206.03
"27927",512,"NLEN",9,24,12,"The Sound of Silence","Simon & Garfunkel","1964",4,1942,4,22,"adulthood",481,228.475,"",26,198.48,170.97
"27928",512,"OADE",9,29,16,"Superstition","Stevie Wonder","1972",4,1970,4,2,"childhood",481,228.475,"y",27,228.72,214.99
"27929",512,"SCAE",9,15,22,"Simmer","Hubert Ho","",NA,1965,1,NA,"",481,228.475,"",28,241.07,178.37
"27930",512,"TCIE",9,10,11,"Hurt","Johnny Cash","2003",NA,1960,4,43,"adulthood",481,228.475,"",29,212.93,165.19
"27931",512,"TSTA",9,23,9,"Cavatina Op. 130","Beethoven","",NA,1959,2,NA,"",481,228.475,"",30,238.32,192.21
"27932",513,"190904GHER1",9,4,9,"Cavatina Op. 130","Beethoven","",NA,1953,2,NA,"",481,228.475,"",1,203.47,185.21
"27933",513,"220914GHER1",9,26,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",1,1952,2,NA,"",481,228.475,"",2,245.82,191.03
"27934",513,"AEHR",9,20,6,"You Can Call Me Al","Paul Simon","1986",NA,1960,4,26,"adulthood",481,228.475,"",3,225.52,210.44
"27935",513,"ASHA",9,18,11,"Hurt","Johnny Cash","",NA,1951,2,NA,"",481,228.475,"",4,210.56,164.16
"27936",513,"BFOR",9,22,6,"Y.M.C.A.","Village People","1978",NA,1944,4,34,"adulthood",481,228.475,"",5,212.16,164.84
"27937",513,"CWEI",9,7,23,"Vertigo Temporum","Hubert Ho","",NA,1941,1,NA,"",481,228.475,"",6,207.29,161.26
"27938",513,"DFAI",9,12,4,"Running Up That Hill","Kate Bush","1985",NA,1953,4,32,"adulthood",481,228.475,"",7,250.64,202.56
"27939",513,"DMET",9,30,2,"The Muffin Man","Super Simple Songs","",2,1951,4,NA,"",481,228.475,"y",8,210.86,186.98
"27940",513,"DMUN",9,25,23,"Vertigo Temporum","Hubert Ho","",3,1968,1,NA,"",481,228.475,"",9,210.55,181.5
"27941",513,"EHER",9,16,9,"Cavatina Op. 130","Beethoven","",NA,1958,1,NA,"",481,228.475,"",10,240.52,242.91
"27942",513,"EKAS",9,28,19,"Reminiscences","Steven Yi","",2,1957,1,NA,"",481,228.475,"",11,209.06,195.11
"27943",513,"ELAR",9,21,13,"Reckoner","Radiohead","",NA,1959,2,NA,"",481,228.475,"",12,243.16,180.13
"27944",513,"EROS",9,9,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1961,1,NA,"",481,228.475,"",13,212.07,187.68
"27945",513,"FKEE",9,1,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1963,4,1,"childhood",481,228.475,"",14,225.31,188.23
"27946",513,"GCAS",9,11,4,"No Weapon","Fred Hammond & Radical for Christ","1996",NA,1947,4,49,"",481,228.475,"",15,238.78,222.35
"27947",513,"GSHA",9,19,11,"Hurt","Johnny Cash","",NA,1955,2,NA,"",481,228.475,"",16,222.61,175.3
"27948",513,"JDEN",9,27,18,"Hoquetus II","Johannes Kretz","",3,1968,2,NA,"",481,228.475,"",17,216.48,199.9
"27949",513,"JKAY",9,13,5,"","","",NA,NA,NA,NA,"",481,228.475,"",18,231.3,199.69
"27950",513,"JPRE",9,6,4,"","","Enigma Variations",3,1944,3,NA,"",481,228.475,"",19,209.18,166.87
"27951",513,"JSCH",9,2,6,"Hotel California","The Eagles","1976",NA,1951,1,NA,"",481,228.475,"",20,227.95,211.3
"27952",513,"LDIR",9,5,20,"Beyond the Horizon","Georg Hajdu","",NA,1956,1,NA,"",481,228.475,"",21,218.5,177.04
"27953",513,"LGEN",9,3,15,"Nessun Dorma","Bocelli","",NA,1955,2,NA,"",481,228.475,"",22,216.65,149.2
"27954",513,"LJAC",9,17,14,"Nocturne in C Sharp minor","Chopin","",NA,1952,2,NA,"",481,228.475,"",23,246.47,192.55
"27955",513,"LOLE",9,14,5,"Suzanne","Judy Collins","1966",NA,1946,4,20,"",481,228.475,"",24,233.95,192.74
"27956",513,"MBLO",9,8,2,"Small Circle of Friends","Phil Ochs","1967",NA,1953,4,14,"adolescence",481,228.475,"",25,232.21,207.12
"27957",513,"MCOR",9,31,10,"Goldberg Variations","","",4,1964,4,NA,"",481,228.475,"",35,223.68,203.63
"27958",513,"NLEN",9,24,12,"The Sound of Silence","Simon & Garfunkel","1964",4,1942,4,22,"adulthood",481,228.475,"",26,198.72,171.48
"27959",513,"OADE",9,29,16,"Superstition","Stevie Wonder","1972",4,1970,4,2,"childhood",481,228.475,"y",27,229.11,215.79
"27960",513,"SCAE",9,15,22,"Simmer","Hubert Ho","",NA,1965,1,NA,"",481,228.475,"",28,241.18,180.43
"27961",513,"TCIE",9,10,11,"Hurt","Johnny Cash","2003",NA,1960,4,43,"adulthood",481,228.475,"",29,213.96,164.48
"27962",513,"TSTA",9,23,9,"Cavatina Op. 130","Beethoven","",NA,1959,2,NA,"",481,228.475,"",30,239.36,193.09
"27963",514,"190904GHER1",9,4,9,"Cavatina Op. 130","Beethoven","",NA,1953,2,NA,"",481,228.475,"",1,203.03,184.49
"27964",514,"220914GHER1",9,26,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",1,1952,2,NA,"",481,228.475,"",2,245.36,186.31
"27965",514,"AEHR",9,20,6,"You Can Call Me Al","Paul Simon","1986",NA,1960,4,26,"adulthood",481,228.475,"",3,225.52,211.99
"27966",514,"ASHA",9,18,11,"Hurt","Johnny Cash","",NA,1951,2,NA,"",481,228.475,"",4,210.93,165.61
"27967",514,"BFOR",9,22,6,"Y.M.C.A.","Village People","1978",NA,1944,4,34,"adulthood",481,228.475,"",5,212.43,164.55
"27968",514,"CWEI",9,7,23,"Vertigo Temporum","Hubert Ho","",NA,1941,1,NA,"",481,228.475,"",6,207.81,159.18
"27969",514,"DFAI",9,12,4,"Running Up That Hill","Kate Bush","1985",NA,1953,4,32,"adulthood",481,228.475,"",7,249.52,206.13
"27970",514,"DMET",9,30,2,"The Muffin Man","Super Simple Songs","",2,1951,4,NA,"",481,228.475,"y",8,210.68,190.22
"27971",514,"DMUN",9,25,23,"Vertigo Temporum","Hubert Ho","",3,1968,1,NA,"",481,228.475,"",9,210.73,177.02
"27972",514,"EHER",9,16,9,"Cavatina Op. 130","Beethoven","",NA,1958,1,NA,"",481,228.475,"",10,239.21,237.55
"27973",514,"EKAS",9,28,19,"Reminiscences","Steven Yi","",2,1957,1,NA,"",481,228.475,"",11,208.95,193.26
"27974",514,"ELAR",9,21,13,"Reckoner","Radiohead","",NA,1959,2,NA,"",481,228.475,"",12,243.42,181.04
"27975",514,"EROS",9,9,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1961,1,NA,"",481,228.475,"",13,213.23,189.37
"27976",514,"FKEE",9,1,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1963,4,1,"childhood",481,228.475,"",14,225.76,192.43
"27977",514,"GCAS",9,11,4,"No Weapon","Fred Hammond & Radical for Christ","1996",NA,1947,4,49,"",481,228.475,"",15,238.22,220.96
"27978",514,"GSHA",9,19,11,"Hurt","Johnny Cash","",NA,1955,2,NA,"",481,228.475,"",16,222.28,176.24
"27979",514,"JDEN",9,27,18,"Hoquetus II","Johannes Kretz","",3,1968,2,NA,"",481,228.475,"",17,216.25,197.97
"27980",514,"JKAY",9,13,5,"","","",NA,NA,NA,NA,"",481,228.475,"",18,231.35,199.9
"27981",514,"JPRE",9,6,4,"","","Enigma Variations",3,1944,3,NA,"",481,228.475,"",19,208.57,168.95
"27982",514,"JSCH",9,2,6,"Hotel California","The Eagles","1976",NA,1951,1,NA,"",481,228.475,"",20,226.64,211.75
"27983",514,"LDIR",9,5,20,"Beyond the Horizon","Georg Hajdu","",NA,1956,1,NA,"",481,228.475,"",21,218.71,179.37
"27984",514,"LGEN",9,3,15,"Nessun Dorma","Bocelli","",NA,1955,2,NA,"",481,228.475,"",22,217.16,149.67
"27985",514,"LJAC",9,17,14,"Nocturne in C Sharp minor","Chopin","",NA,1952,2,NA,"",481,228.475,"",23,246.66,191.41
"27986",514,"LOLE",9,14,5,"Suzanne","Judy Collins","1966",NA,1946,4,20,"",481,228.475,"",24,234.24,194.49
"27987",514,"MBLO",9,8,2,"Small Circle of Friends","Phil Ochs","1967",NA,1953,4,14,"adolescence",481,228.475,"",25,232.18,203.88
"27988",514,"MCOR",9,31,10,"Goldberg Variations","","",4,1964,4,NA,"",481,228.475,"",35,223.2,204.79
"27989",514,"NLEN",9,24,12,"The Sound of Silence","Simon & Garfunkel","1964",4,1942,4,22,"adulthood",481,228.475,"",26,198.81,175.75
"27990",514,"OADE",9,29,16,"Superstition","Stevie Wonder","1972",4,1970,4,2,"childhood",481,228.475,"y",27,229.4,215.95
"27991",514,"SCAE",9,15,22,"Simmer","Hubert Ho","",NA,1965,1,NA,"",481,228.475,"",28,240.35,178.59
"27992",514,"TCIE",9,10,11,"Hurt","Johnny Cash","2003",NA,1960,4,43,"adulthood",481,228.475,"",29,213.73,167.75
"27993",514,"TSTA",9,23,9,"Cavatina Op. 130","Beethoven","",NA,1959,2,NA,"",481,228.475,"",30,239.23,193.65
"27994",515,"190904GHER1",9,4,9,"Cavatina Op. 130","Beethoven","",NA,1953,2,NA,"",481,228.475,"",1,203.95,188.51
"27995",515,"220914GHER1",9,26,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",1,1952,2,NA,"",481,228.475,"",2,245.59,190.86
"27996",515,"AEHR",9,20,6,"You Can Call Me Al","Paul Simon","1986",NA,1960,4,26,"adulthood",481,228.475,"",3,225.55,210.99
"27997",515,"ASHA",9,18,11,"Hurt","Johnny Cash","",NA,1951,2,NA,"",481,228.475,"",4,210.31,165.34
"27998",515,"BFOR",9,22,6,"Y.M.C.A.","Village People","1978",NA,1944,4,34,"adulthood",481,228.475,"",5,212.3,165.17
"27999",515,"CWEI",9,7,23,"Vertigo Temporum","Hubert Ho","",NA,1941,1,NA,"",481,228.475,"",6,206.91,161.82
"28000",515,"DFAI",9,12,4,"Running Up That Hill","Kate Bush","1985",NA,1953,4,32,"adulthood",481,228.475,"",7,248.37,204.66
"28001",515,"DMET",9,30,2,"The Muffin Man","Super Simple Songs","",2,1951,4,NA,"",481,228.475,"y",8,211.57,185.68
"28002",515,"DMUN",9,25,23,"Vertigo Temporum","Hubert Ho","",3,1968,1,NA,"",481,228.475,"",9,211.05,180.08
"28003",515,"EHER",9,16,9,"Cavatina Op. 130","Beethoven","",NA,1958,1,NA,"",481,228.475,"",10,239.72,241.83
"28004",515,"EKAS",9,28,19,"Reminiscences","Steven Yi","",2,1957,1,NA,"",481,228.475,"",11,209.1,194.09
"28005",515,"ELAR",9,21,13,"Reckoner","Radiohead","",NA,1959,2,NA,"",481,228.475,"",12,242.71,180.34
"28006",515,"EROS",9,9,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1961,1,NA,"",481,228.475,"",13,213.22,186.86
"28007",515,"FKEE",9,1,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1963,4,1,"childhood",481,228.475,"",14,226.66,189.42
"28008",515,"GCAS",9,11,4,"No Weapon","Fred Hammond & Radical for Christ","1996",NA,1947,4,49,"",481,228.475,"",15,238.09,222.32
"28009",515,"GSHA",9,19,11,"Hurt","Johnny Cash","",NA,1955,2,NA,"",481,228.475,"",16,223.78,176.57
"28010",515,"JDEN",9,27,18,"Hoquetus II","Johannes Kretz","",3,1968,2,NA,"",481,228.475,"",17,215.43,199.04
"28011",515,"JKAY",9,13,5,"","","",NA,NA,NA,NA,"",481,228.475,"",18,231.01,199.67
"28012",515,"JPRE",9,6,4,"","","Enigma Variations",3,1944,3,NA,"",481,228.475,"",19,207.53,167.93
"28013",515,"JSCH",9,2,6,"Hotel California","The Eagles","1976",NA,1951,1,NA,"",481,228.475,"",20,226.63,211.41
"28014",515,"LDIR",9,5,20,"Beyond the Horizon","Georg Hajdu","",NA,1956,1,NA,"",481,228.475,"",21,218.38,176.86
"28015",515,"LGEN",9,3,15,"Nessun Dorma","Bocelli","",NA,1955,2,NA,"",481,228.475,"",22,218.24,152.23
"28016",515,"LJAC",9,17,14,"Nocturne in C Sharp minor","Chopin","",NA,1952,2,NA,"",481,228.475,"",23,247.86,192.49
"28017",515,"LOLE",9,14,5,"Suzanne","Judy Collins","1966",NA,1946,4,20,"",481,228.475,"",24,233.42,192.07
"28018",515,"MBLO",9,8,2,"Small Circle of Friends","Phil Ochs","1967",NA,1953,4,14,"adolescence",481,228.475,"",25,231.73,207.5
"28019",515,"MCOR",9,31,10,"Goldberg Variations","","",4,1964,4,NA,"",481,228.475,"",35,223.8,205.88
"28020",515,"NLEN",9,24,12,"The Sound of Silence","Simon & Garfunkel","1964",4,1942,4,22,"adulthood",481,228.475,"",26,197.29,171.48
"28021",515,"OADE",9,29,16,"Superstition","Stevie Wonder","1972",4,1970,4,2,"childhood",481,228.475,"y",27,229.72,215.76
"28022",515,"SCAE",9,15,22,"Simmer","Hubert Ho","",NA,1965,1,NA,"",481,228.475,"",28,239.99,180.52
"28023",515,"TCIE",9,10,11,"Hurt","Johnny Cash","2003",NA,1960,4,43,"adulthood",481,228.475,"",29,214.24,165.97
"28024",515,"TSTA",9,23,9,"Cavatina Op. 130","Beethoven","",NA,1959,2,NA,"",481,228.475,"",30,238.63,193.11
"28025",516,"190904GHER1",9,4,9,"Cavatina Op. 130","Beethoven","",NA,1953,2,NA,"",481,228.475,"",1,203.71,186.94
"28026",516,"220914GHER1",9,26,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",1,1952,2,NA,"",481,228.475,"",2,245,188.4
"28027",516,"AEHR",9,20,6,"You Can Call Me Al","Paul Simon","1986",NA,1960,4,26,"adulthood",481,228.475,"",3,225.19,214.15
"28028",516,"ASHA",9,18,11,"Hurt","Johnny Cash","",NA,1951,2,NA,"",481,228.475,"",4,210.41,165.27
"28029",516,"BFOR",9,22,6,"Y.M.C.A.","Village People","1978",NA,1944,4,34,"adulthood",481,228.475,"",5,213.03,167.34
"28030",516,"CWEI",9,7,23,"Vertigo Temporum","Hubert Ho","",NA,1941,1,NA,"",481,228.475,"",6,206.47,162.79
"28031",516,"DFAI",9,12,4,"Running Up That Hill","Kate Bush","1985",NA,1953,4,32,"adulthood",481,228.475,"",7,248.24,202.69
"28032",516,"DMET",9,30,2,"The Muffin Man","Super Simple Songs","",2,1951,4,NA,"",481,228.475,"y",8,211.72,190.72
"28033",516,"DMUN",9,25,23,"Vertigo Temporum","Hubert Ho","",3,1968,1,NA,"",481,228.475,"",9,211.7,177.75
"28034",516,"EHER",9,16,9,"Cavatina Op. 130","Beethoven","",NA,1958,1,NA,"",481,228.475,"",10,239.94,238.85
"28035",516,"EKAS",9,28,19,"Reminiscences","Steven Yi","",2,1957,1,NA,"",481,228.475,"",11,208.64,192.88
"28036",516,"ELAR",9,21,13,"Reckoner","Radiohead","",NA,1959,2,NA,"",481,228.475,"",12,243.3,182.29
"28037",516,"EROS",9,9,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1961,1,NA,"",481,228.475,"",13,212.53,188.62
"28038",516,"FKEE",9,1,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1963,4,1,"childhood",481,228.475,"",14,227.29,192.75
"28039",516,"GCAS",9,11,4,"No Weapon","Fred Hammond & Radical for Christ","1996",NA,1947,4,49,"",481,228.475,"",15,238.07,222.59
"28040",516,"GSHA",9,19,11,"Hurt","Johnny Cash","",NA,1955,2,NA,"",481,228.475,"",16,223.16,175.63
"28041",516,"JDEN",9,27,18,"Hoquetus II","Johannes Kretz","",3,1968,2,NA,"",481,228.475,"",17,215.01,198.66
"28042",516,"JKAY",9,13,5,"","","",NA,NA,NA,NA,"",481,228.475,"",18,230.49,198.72
"28043",516,"JPRE",9,6,4,"","","Enigma Variations",3,1944,3,NA,"",481,228.475,"",19,208.03,170.44
"28044",516,"JSCH",9,2,6,"Hotel California","The Eagles","1976",NA,1951,1,NA,"",481,228.475,"",20,227.47,210.76
"28045",516,"LDIR",9,5,20,"Beyond the Horizon","Georg Hajdu","",NA,1956,1,NA,"",481,228.475,"",21,217.68,179.91
"28046",516,"LGEN",9,3,15,"Nessun Dorma","Bocelli","",NA,1955,2,NA,"",481,228.475,"",22,217.85,150.75
"28047",516,"LJAC",9,17,14,"Nocturne in C Sharp minor","Chopin","",NA,1952,2,NA,"",481,228.475,"",23,247.17,192.52
"28048",516,"LOLE",9,14,5,"Suzanne","Judy Collins","1966",NA,1946,4,20,"",481,228.475,"",24,234.25,194.03
"28049",516,"MBLO",9,8,2,"Small Circle of Friends","Phil Ochs","1967",NA,1953,4,14,"adolescence",481,228.475,"",25,230.01,203.78
"28050",516,"MCOR",9,31,10,"Goldberg Variations","","",4,1964,4,NA,"",481,228.475,"",35,224.32,204.91
"28051",516,"NLEN",9,24,12,"The Sound of Silence","Simon & Garfunkel","1964",4,1942,4,22,"adulthood",481,228.475,"",26,196.94,174.7
"28052",516,"OADE",9,29,16,"Superstition","Stevie Wonder","1972",4,1970,4,2,"childhood",481,228.475,"y",27,230.04,216.68
"28053",516,"SCAE",9,15,22,"Simmer","Hubert Ho","",NA,1965,1,NA,"",481,228.475,"",28,240.33,178.43
"28054",516,"TCIE",9,10,11,"Hurt","Johnny Cash","2003",NA,1960,4,43,"adulthood",481,228.475,"",29,213.87,164.97
"28055",516,"TSTA",9,23,9,"Cavatina Op. 130","Beethoven","",NA,1959,2,NA,"",481,228.475,"",30,238.61,192.68
"28056",517,"190904GHER1",9,4,9,"Cavatina Op. 130","Beethoven","",NA,1953,2,NA,"",481,228.475,"",1,203.93,187.63
"28057",517,"220914GHER1",9,26,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",1,1952,2,NA,"",481,228.475,"",2,245.96,189.57
"28058",517,"AEHR",9,20,6,"You Can Call Me Al","Paul Simon","1986",NA,1960,4,26,"adulthood",481,228.475,"",3,225.15,208.67
"28059",517,"ASHA",9,18,11,"Hurt","Johnny Cash","",NA,1951,2,NA,"",481,228.475,"",4,210.72,165.91
"28060",517,"BFOR",9,22,6,"Y.M.C.A.","Village People","1978",NA,1944,4,34,"adulthood",481,228.475,"",5,212.66,166.41
"28061",517,"CWEI",9,7,23,"Vertigo Temporum","Hubert Ho","",NA,1941,1,NA,"",481,228.475,"",6,207.54,159.21
"28062",517,"DFAI",9,12,4,"Running Up That Hill","Kate Bush","1985",NA,1953,4,32,"adulthood",481,228.475,"",7,248.93,203.12
"28063",517,"DMET",9,30,2,"The Muffin Man","Super Simple Songs","",2,1951,4,NA,"",481,228.475,"y",8,211.77,187.45
"28064",517,"DMUN",9,25,23,"Vertigo Temporum","Hubert Ho","",3,1968,1,NA,"",481,228.475,"",9,211.28,179.28
"28065",517,"EHER",9,16,9,"Cavatina Op. 130","Beethoven","",NA,1958,1,NA,"",481,228.475,"",10,239.12,241.82
"28066",517,"EKAS",9,28,19,"Reminiscences","Steven Yi","",2,1957,1,NA,"",481,228.475,"",11,208.68,194.79
"28067",517,"ELAR",9,21,13,"Reckoner","Radiohead","",NA,1959,2,NA,"",481,228.475,"",12,242.34,179.91
